buy_service_id,spm_kpi_tt,tt_flag
01GP3L1,,
01GP3KR,,
01GP3KH,,
01GP3L0,,
01GP3KM,,
01GP3KX,,
01GP3KY,,
01GP3KU,,
01GP3KT,,
01GP3KP,,
01GP3KL,,
01GP3KV,,
01GP3KG,,
01GP3KF,,
01GP3JX,,
01GP3JV,,
01GP3JU,,
01GP3JQ,,
01GP3LN,,
01GPA6N,,
01GPA6M,Correct,1
01GP3JJ,,
01GP3JH,,
01GP3JL,,
01GP3J9,,
01GP3J8,,
01GP3JA,,
01GP3J5,,
01GP3JC,,
01GP3J3,,
01GP3H5,Correct,1
01GP3N0,,
01GP3GQ,Correct,1
01GP3GL,Incorrect,1
01GP3GJ,,
01GP3PY,,
01GP3PR,Correct,1
01GP3PH,,
01GP3P0,,
01GP3NL,,
01GP3N2,Incorrect,1
01GP3MX,Correct,1
01GP3MW,,
01GP3MD,,
01GP3M8,,
01GP3LV,Correct,1
01GP49E,,
01GP49C,,
01GP49A,,
01GP498,,
01GP499,,
01GP497,,
01GP491,Incorrect,1
01GP4JT,,
01GP423,,
01GP41X,Correct,1
01GP446,,
01GP41L,,
01GP471,Correct,1
01GP44R,Correct,1
01GP45X,Correct,1
01GP45W,Correct,1
01GP45H,Correct,1
01GP45U,Correct,1
01GP454,Correct,1
01GP46H,Correct,1
01GP458,Correct,1
01GP41E,,
01GP46K,Correct,1
01GP44P,Correct,1
01GP41A,,
01GP418,,
01GP415,,
01GP411,,
01GP45Y,Incorrect,1
01GP44N,Correct,1
01GP445,,
01GP45T,Correct,1
01GP448,Correct,1
01GP43W,,
01GP40T,,
01GP43V,,
01GP40P,,
01GP40N,,
01GP40H,,
01GP40D,,
01GP407,,
01GP405,,
01GP403,Correct,1
01GP443,Correct,1
01GP6TR,,
01GP43P,Correct,1
01GP43M,,
01GPAHJ,Incorrect,1
01GPAHE,,
01GP943,Correct,1
01GP447,,
01GP441,,
01GPKG8,,
01GP46G,Correct,1
01GP44L,Correct,1
01GP42G,Correct,1
01GP42D,Correct,1
01GP428,Correct,1
01GP44Q,Correct,1
01GP440,,
01GP460,Incorrect,1
01GP45L,Correct,1
01GP2FY,,
01GP2FX,,
01GP2FW,,
01GP2FV,,
01GP2FU,,
01GP2FT,,
01GP2FR,,
01GP2FQ,,
01GP2FP,,
01GP2FN,,
01GP2FM,,
01GP2FL,,
01GP2FK,,
01GP2FH,,
01GP2FG,,
01GP2FF,,
01GP2FE,,
01GP2FD,,
01GP2FA,,
01GP2F9,,
01GP2F7,,
01GP2F8,,
01GP2F6,,
01GP2F5,,
01GP2F3,,
01GP2F0,,
01GP2F2,,
01GP2EY,,
01GP2EX,,
01GP2EW,,
01GP2EU,,
01GP2EV,,
01GP2FC,,
01GP2ET,,
01GP2ER,,
01GP2EQ,,
01GP2EP,,
01GP2EN,,
01GP2EM,,
01GP2EL,,
01GP2EJ,,
01GP2EK,,
01GP2EH,,
01GP2EG,,
01GP2E6,,
01GP2E5,,
01GP2E2,,
01GP2E3,,
01GP2DY,,
01GPA9C,Correct,1
01GP2RP,,
01GPA9A,Correct,1
01GPA96,Correct,1
01GP2MU,,
01GP2MT,,
01GP2KK,,
01GP2JP,,
01GP2GV,,
01GP5KD,,
01GP2F4,,
01GP2GJ,,
01GP2GH,,
01GP2GG,,
01GP2E9,,
01GP2GE,,
01GP2GF,,
01GP2GD,,
01GP2GC,,
01GP2GA,,
01GP2G9,,
01GP2G8,,
01GP2G7,,
01GP2G6,,
01GP2G3,,
01GP2G5,,
01GP2G2,,
01GP2G1,,
01GP2G4,,
01GP2G0,,
01GP232,,
01GP2JT,,
01GP225,,
01GP224,,
01GP222,,
01GP223,,
01GP21W,,
01GP21V,,
01GP21R,,
01GP20E,,
01GP20C,,
01GP205,,
01GP200,,
01GP1YV,,
01GP1YP,,
01GP1YM,,
01GP2ED,,
01GP2E0,,
01GP2EF,,
01GP2EE,,
01GP2EA,,
01GP2EC,,
01GP2E7,,
01GP2DR,,
01GP2DT,,
01GP2E4,,
01GP2DN,,
01GP2DM,,
01GP2DH,,
01GP2DG,,
01GP2DF,,
01GP2DE,,
01GP2D6,,
01GP2D2,,
01GP2CQ,,
01GP2CU,,
01GP2CC,,
01GP2CH,,
01GP2CJ,,
01GP2CA,,
01GP2AE,,
01GP2A4,,
01GP28P,,
01GP28N,,
01GP28M,,
01GP28K,,
01GP28L,,
01GP28J,,
01GP28H,,
01GP28G,,
01GP2JQ,,
01GP240,,
01GP2JR,,
01GP233,,
01GP38Y,,
01GP38T,,
01GP38Q,,
01GP3XF,,
01GP37H,,
01GP374,,
01GP3D2,,
01GP36F,,
01GP3DL,,
01GP3WU,,
01GP369,Correct,1
01GP3DU,,
01GP366,,
01GP3A8,,
01GP35X,,
01GP3A4,,
01GP39Y,,
01GQ0W0,,
01GP45V,Correct,1
01GP451,Correct,1
01GP46V,Correct,1
01GP44J,Correct,1
01GP39V,,
01GP3C8,,
01GP3GH,,
01GP3GA,Correct,1
01GP3GE,,
01GP3G5,,
01GP3GU,,
01GPA9E,Correct,1
01GP3G3,,
01GP3F8,Correct,1
01GP3F4,,
01GP3F0,,
01GP3GC,,
01GP3EQ,Correct,1
01GP3EN,,
01GP3EL,,
01GP46D,,
01GP45F,Correct,1
01GP5KF,,
01GP5KE,,
01GP3XN,,
01GP3M9,,
01GP3EX,,
01GP3AT,,
01GP3VF,,
01GQ0VU,,
01GP3AE,,
01GP3VE,,
01GP3A7,,
01GP959,,
01GP958,,
01GP3VD,,
01GP32X,,
01GP32V,,
01GP32U,,
01GP32T,,
01GP32R,,
01GP32N,,
01GP32M,,
01GP32K,,
01GP32J,,
01GP32G,,
01GP32F,,
01GP390,,
01GPLQ9,,
01GP322,,
01GPLQ7,,
01GP31Y,,
01GPLQA,,
01GP31V,,
01GPLQ8,,
01GP31R,,
01GP3G2,Correct,1
01GP3CX,,
01GP30G,,
01GP30E,,
01GP309,,
01GP3CT,,
01GP31A,,
01GP364,,
01GP361,,
01GP2WH,,
01GP3F6,Correct,1
01GP3A1,,
01GP2VP,,
01GPA9D,Correct,1
01GP39T,,
01GP35C,,
01GP359,Correct,1
01GP396,,
01GP3C5,,
01GP3A0,,
01GP34T,Correct,1
01GP3A3,,
01GP3AX,,
01GP345,,
01GP46C,Correct,1
01GP45D,Correct,1
01GP3G6,,
01GP33V,,
01GP46A,Correct,1
01GP452,Correct,1
01GP470,Correct,1
01GP46X,Incorrect,1
01GP44C,Correct,1
01GP46N,Correct,1
01GP44X,Correct,1
01GP33K,,
01GP466,Correct,1
01GP44H,Correct,1
01GP33F,,
01GP3QA,Correct,1
01GP33C,,
01GP469,Correct,1
01GP457,Correct,1
01GP463,Correct,1
01GP45E,Correct,1
01GP473,Correct,1
01GP46L,,
01GP44M,Correct,1
01GP332,,
01GP60K,,
01GP60G,Correct,1
01GP60E,Correct,1
01GP60C,,
01GP606,,
01GPA71,Correct,1
01GP602,Correct,1
01GP5YQ,Correct,1
01GP667,,
01GP665,,
01GP660,,
01GP65V,,
01GP65Q,,
01GP65K,,
01GP65D,,
01GP653,,
01GP654,,
01GP650,,
01GP64X,,
01GP64U,,
01GP64P,,
01GP64Q,,
01GP64R,,
01GP64H,,
01GP64J,,
01GP64D,,
01GP649,,
01GQ4PG,,
01GP63W,,
01GP5V1,Incorrect,1
01GP5W0,,
01GP5UT,Correct,1
01GP5UQ,Incorrect,1
01GP5UM,Correct,1
01GP5UK,,
01GP5UH,Correct,1
01GP5UE,,
01GP5UA,,
01GP69N,,
01GP69M,,
01GP5TW,Correct,1
01GP5TN,Incorrect,1
01GP5TK,Correct,1
01GP5TL,Incorrect,1
01GP5TF,Correct,1
01GP5TA,Incorrect,1
01GP5T8,,
01GP5T6,Correct,1
01GP5T4,Correct,1
01GP5T2,,
01GP5RY,,
01GP5T0,Correct,1
01GP5R9,,
01GP8U3,,
01GP5RP,,
01GP5R8,,
01GP8UY,,
01GP5R2,,
01GP5RN,,
01GP5R7,,
01GP5R1,,
01GP5R6,,
01GP5RL,,
01GP5R5,,
01GP5R4,,
01GP5R3,,
01GPHT5,Correct,1
01GP5RX,,
01GP5YT,,
01GP5Y9,Correct,1
01GP6JY,Correct,1
01GP5Y6,,
01GP5Y3,Correct,1
01GP5Y1,,
01GP5XY,Correct,1
01GP5XW,,
01GP5XU,,
01GP5X8,,
01GP5X6,,
01GP5XE,,
01GP5XM,,
01GP5XD,,
01GP5XG,,
01GP5XK,,
01GP5XJ,,
01GP5XF,,
01GP5XC,,
01GP5XH,,
01GP5X9,,
01GP5XA,,
01GP5WR,,
01GP5XN,,
01GP5WN,,
01GP5WL,Correct,1
01GP5WJ,Correct,1
01GP5WG,,
01GP5WD,,
01GP5W8,Incorrect,1
01GP5W5,Correct,1
01GP5W3,Correct,1
01GP5WE,,
01GP5VX,Correct,1
01GP5VV,,
01GP5VU,,
01GP5VQ,,
01GP5VN,,
01GP5VL,Correct,1
01GP5VJ,Correct,1
01GP5VG,Correct,1
01GP5VD,Correct,1
01GP5VA,Incorrect,1
01GP70M,,
01GP5V6,Correct,1
01GP5W6,,
01GP5V4,,
01GPKEQ,Correct,1
01GP6P5,,
01GP6M6,,
01GP6TA,,
01GP6T6,,
01GP6T5,,
01GP6TY,,
01GP6TX,,
01GP6TW,,
01GP6KQ,,
01GP6KV,,
01GP6RX,,
01GP6KK,,
01GP6T4,,
01GP6U4,,
01GP6T1,,
01GP6T0,,
01GP6RK,,
01GP6RY,,
01GQNPP,,
01GP6K1,,
01GP6JX,,
01GP6JV,,
01GP6JN,,
01GPA9W,Correct,1
01GP6JJ,,
01GP6JE,,
01GPA9V,Correct,1
01GP6HY,,
01GP6HX,,
01GPA9U,Correct,1
01GP6HQ,,
01GP6HN,,
01GPA9T,Correct,1
01GP6HG,,
01GP6HF,,
01GP945,Correct,1
01GP6TE,,
01GP6P2,,
01GP6P0,,
01GP6NU,,
01GP6NR,,
01GP6TC,,
01GPJ0K,,
01GPAFC,,
01GP944,Correct,1
01GP6U2,,
01GP6NK,Correct,1
01GPAGY,,
01GP6ND,,
01GP6N9,,
01GP6N8,,
01GP6N7,,
01GP6N6,,
01GP6N5,,
01GP6N4,,
01GP6N3,,
01GP6N1,,
01GP6MY,,
01GP6MW,,
01GP6MU,,
01GPEUD,,
01GP6N2,,
01GP6MT,,
01GP6MQ,,
01GP6ML,,
01GP6MH,,
01GP6MV,,
01GP6PD,,
01GP6N0,,
01GP6MX,,
01GPHHY,Correct,1
01GP6P7,,
01GP6MP,,
01GP6MR,,
01GP6MN,,
01GPHHP,Correct,1
01GP6MM,,
01GP6P8,,
01GP6MD,,
01GP6M8,,
01GP6MK,,
01GP6MF,,
01GP6M9,,
01GP6AM,,
01GP6AR,,
01GP6A5,,
01GP6A6,,
01GP6A4,,
01GP6A0,,
01GP69Y,,
01GP69W,,
01GP6RN,,
01GP7JK,,
01GP69K,,
01GP68C,,
01GP684,,
01GP682,,
01GP68U,,
01GP67Y,,
01GP67H,,
01GP67F,,
01GP66U,,
01GP66T,,
01GP66H,,
01GP66M,,
01GPA9R,Correct,1
01GP6GQ,,
01GP6G0,,
01GP6FM,,
01GP6FF,,
01GP6FE,,
01GP6FC,,
01GP6F7,,
01GP6F2,,
01GP6EX,,
01GP6ET,,
01GP6EN,,
01GP6EJ,,
01GP6EA,,
01GP6E6,,
01GP6E2,,
01GP6DV,,
01GP6DQ,,
01GP6DH,,
01GP6DF,,
01GP6DA,,
01GP6D7,,
01GP6D2,,
01GP6CD,,
01GP6CE,,
01GP6CA,,
01GP6CC,,
01GP6C5,,
01GP6C1,,
01GP6AY,,
01GRAM9,,
01GQ0VX,,
01GP4VP,,
01GQ0VW,,
01GQ0VY,,
01GQ0VV,,
01GP4TN,,
01GP4RD,,
01GP4RC,,
01GP4R6,,
01GP4RY,,
01GP4PN,,
01GP4PJ,,
01GP4PE,,
01GP4PC,,
01GP4P5,,
01GP4P7,,
01GP4NY,,
01GP4P0,,
01GP531,,
01GP530,,
01GP52Y,,
01GP52X,,
01GP52W,,
01GPTYX,,
01GPTYW,,
01GP54H,,
01GP51W,,
01GP51T,,
01GPTYV,,
01GP51D,,
01GP4XU,,
01GP4K1,,
01GP4K2,,
01GP4K4,,
01GPL32,,
01GQJ7J,,
01GQJ7C,,
01GPL37,,
01GQJ7G,,
01GPL2N,,
01GQJ7H,,
01GPL34,,
01GQJ77,,
01GPL2X,,
01GQJ7A,,
01GQJ79,,
01GPL36,,
01GPL31,,
01GPL2P,,
01GQJ75,,
01GQJ71,,
01GQJ46,,
01GPL2R,,
01GPL2Y,,
01GQJ6X,,
01GPL35,,
01GPL2T,,
01GPL30,,
01GQJ6V,,
01GQJ6W,,
01GQJ45,,
01GPL33,,
01GP4N3,,
01GP4N7,,
01GP4NP,,
01GP4NC,,
01GP4NL,,
01GP4MY,,
01GP4N1,,
01GP4N8,,
01GP4MX,,
01GP4N4,,
01GP4MG,,
01GP4MF,,
01GP4NE,,
01GP4MJ,,
01GP4MA,,
01GP4M8,,
01GP4M5,,
01GP4M9,,
01GP4M7,,
01GP4LN,,
01GP4LL,,
01GP4LP,,
01GP4M3,,
01GP4LJ,,
01GP4M4,,
01GP4M2,,
01GP4LQ,,
01GP4LR,,
01GP4LT,,
01GP4L5,,
01GP4L2,,
01GP4L3,,
01GP4KX,,
01GP4KV,,
01GP4KE,,
01GP5PD,,
01GP5PC,,
01GPK0H,Correct,1
01GP5RH,,
01GP5P3,,
01GP5P1,Correct,1
01GP5NW,,
01GPLQE,,
01GP5NT,,
01GP5NQ,,
01GP5N1,,
01GP5N0,,
01GP5QW,,
01GP5RV,,
01GPHJ3,Correct,1
01GP5RU,,
01GP5R0,,
01GP5RT,,
01GP5RR,,
01GP5QY,,
01GP5RQ,,
01GP5RG,,
01GP5QV,,
01GP5QX,,
01GP5RF,,
01GP5QT,,
01GP5RE,,
01GP5QN,,
01GP5RD,,
01GP5QM,,
01GP5QK,,
01GP5RC,,
01GP5QJ,,
01GP5QD,,
01GP5PJ,,
01GP5PH,,
01GP5RA,,
01GP5RK,,
01GP5PA,,
01GP5RJ,,
01GPA9L,Correct,1
01GP5GN,,
01GPA9J,Correct,1
01GPA9H,Correct,1
01GPA9G,Correct,1
01GP5EG,,
01GP5ED,,
01GP5E8,,
01GP5E6,,
01GP5E2,,
01GP579,,
01GP576,,
01GP54Y,,
01GP550,,
01GP54T,,
01GP54Q,,
01GP54N,,
01GP54L,,
01GP54J,,
01GP5UC,,
01GP5LN,Correct,1
01GP5UF,,
01GP5LK,,
01GP5LJ,,
01GP5LA,,
01GP5L8,Correct,1
01GP5L6,,
01GP5V0,,
01GP5L1,,
01GP5KU,,
01GP5KR,Correct,1
01GP5KM,,
01GP5KH,Correct,1
01GP5K5,,
01GP5K3,,
01GP5K2,,
01GP5K0,,
01GP5J9,Correct,1
01GP5J6,,
01GPAGQ,,
01GPAGV,,
01GP5H6,Correct,1
01GP5TH,Incorrect,1
01GP5H1,,
01GNYF7,,
01GNYF5,,
01GNYF2,,
01GNYN2,,
01GNYMY,,
01GNYMW,,
01GNYHP,,
01GP15N,,
01GP03N,Correct,1
01GNYEU,,
01GNYMC,,
01GNYEP,,
01GNYEM,,
01GNYEK,,
01GNYEH,,
01GNYEF,,
01GNYE0,,
01GNYDX,,
01GNYDV,,
01GNYDQ,,
01GNYDN,,
01GNYDL,,
01GNYDJ,,
01GNYDG,,
01GNYK7,,
01GNYDD,,
01GNYDA,Correct,1
01GNYD7,,
01GNYD4,,
01GP014,,
01GNYD0,,
01GNYCX,Correct,1
01GNYCU,Correct,1
01GNYCN,,
01GNYJD,,
01GNYJA,,
01GNYJ8,Correct,1
01GNYJ6,,
01GNYJ4,,
01GNYJE,,
01GNYHV,,
01GNYHR,,
01GNYHN,,
01GNYHL,,
01GP017,,
01GNYH4,,
01GNYH2,,
01GNYH0,,
01GNYGX,,
01GP9KV,,
01GNYGQ,,
01GNYGN,,
01GNYGL,,
01GNYGF,,
01GNYGC,Correct,1
01GNYG9,,
01GNYG1,Correct,1
01GP15P,,
01GP046,Correct,1
01GNYFX,Correct,1
01GNYFU,,
01GNYFR,,
01GNYFQ,,
01GNYFH,,
01GNYFN,,
01GNYFK,,
01GNYFM,,
01GNYFP,,
01GNYFG,,
01GNYFE,,
01GNY9F,,
01GNY9E,,
01GNY9D,,
01GNY97,,
01GNY95,,
01GNY92,,
01GNY94,,
01GNY8X,,
01GNY8V,,
01GNY8R,,
01GNY8T,,
01GNY9C,,
01GNY98,,
01GNY9A,,
01GNY99,,
01GNY8P,,
01GNY91,,
01GNY96,,
01GNY90,,
01GNY8Y,,
01GNY93,,
01GNY8N,,
01GNY8M,,
01GNY8W,,
01GNY8U,,
01GNY8Q,,
01GNY8L,,
01GNY8J,,
01GNY7M,,
01GNY8H,,
01GNY7N,,
01GNY6X,,
01GNY6U,,
01GNY5W,,
01GNY5U,,
01GP7AN,Correct,1
01GNY5L,,
01GP08J,,
01GNYCK,,
01GP07V,,
01GNY58,,
01GP9EQ,,
01GNY52,,
01GNY54,,
01GNY50,,
01GNY53,,
01GP7AP,Correct,1
01GNYC1,,
01GNYC0,,
01GNYAY,,
01GNYAX,,
01GNYAW,,
01GNYAV,,
01GNYAU,,
01GNYAT,,
01GNYAR,,
01GNYAQ,,
01GNYAP,,
01GNYAM,,
01GNYAN,,
01GNYAL,,
01GNYAJ,,
01GNYAK,,
01GNYAF,,
01GNYAG,,
01GNYAA,,
01GNYAE,,
01GNYAC,,
01GNYAD,,
01GNYA8,,
01GNYA9,,
01GNYA6,,
01GNYA5,,
01GNYA4,,
01GNYA3,,
01GNYA2,,
01GNYA1,,
01GNY9Y,,
01GNYA0,,
01GNY9X,,
01GNY9W,,
01GNY9U,,
01GNY9V,,
01GNY9T,,
01GNY9R,,
01GNY9P,,
01GNY9Q,,
01GNY9N,,
01GNY9M,,
01GNY9L,,
01GNY9K,,
01GNY9J,,
01GNY9G,,
01GNY9H,,
01GNYUT,,
01GNYU3,Correct,1
01GNYU0,Correct,1
01GNYVL,,
01GNYTW,,
01GNYTR,Correct,1
01GNYTP,,
01GNYWC,,
01GP46R,Correct,1
01GP46Q,Correct,1
01GP44V,Correct,1
01GNYTK,,
01GNYTH,,
01GNYTA,,
01GNYT8,,
01GNYT6,,
01GNYT4,,
01GP462,Correct,1
01GP456,Correct,1
01GNYW1,,
01GP467,Incorrect,1
01GP450,Correct,1
01GP46M,Correct,1
01GP44U,Correct,1
01GNYRX,,
01GNYW2,,
01GNYW8,,
01GNYW3,,
01GNYW5,,
01GNYWD,,
01GNYRH,Incorrect,1
01GNYW4,,
01GP18Y,,
01GNYR1,,
01GP18L,,
01GP18K,,
01GNYQV,Correct,1
01GNYQR,Correct,1
01GNYQP,,
01GNYW6,,
01GP193,,
01GNYWY,Correct,1
01GNYX5,,
01GNYWH,,
01GNYWF,,
01GNYWA,Correct,1
01GNYW0,Correct,1
01GNYVX,Correct,1
01GNYVV,Correct,1
01GNYVT,Correct,1
01GNYVQ,Correct,1
01GNYVN,,
01GNYVK,,
01GNYVH,,
01GNYVF,,
01GNYVD,,
01GP00E,,
01GP006,,
01GP003,,
01GP002,,
01GP18N,,
01GNYV5,,
01GNYV3,,
01GNYUX,Incorrect,1
01GNYUV,,
01GNYUR,Correct,1
01GNYUP,,
01GNYUK,Correct,1
01GNYUF,,
01GNYUD,,
01GNYUA,,
01GNYU8,Correct,1
01GNYUM,,
01GNYME,,
01GNYM8,,
01GNYM4,,
01GNYLY,,
01GNYLX,,
01GNYLN,,
01GNYLK,,
01GNYLA,Correct,1
01GNYL6,,
01GNYL7,Correct,1
01GNYL3,Correct,1
01GNYL0,,
01GNYKW,,
01GNYKU,,
01GNYKR,,
01GNYKP,,
01GNYKM,,
01GNYKJ,,
01GNYKE,,
01GNYKA,,
01GNYQJ,Correct,1
01GNYQG,Correct,1
01GNYQC,Correct,1
01GNYW7,,
01GNYQ8,,
01GNYQ6,,
01GNYQ4,,
01GNYQT,,
01GP1HQ,,
01GNYPV,,
01GNYPT,,
01GNYRE,,
01GNYPN,Correct,1
01GNYPL,,
01GNYRN,,
01GNYP0,,
01GNYR8,,
01GNYR7,,
01GNYPA,,
01GNYNT,,
01GNYR6,,
01GNYR5,,
01GNYR4,,
01GNYR3,,
01GNYQY,,
01GNYPE,,
01GNYPC,,
01GNYPF,,
01GNYP2,,
01GNYP8,,
01GNYPH,,
01GNYP7,,
01GNYP4,,
01GNYPG,,
01GNYP6,,
01GNYR9,,
01GNYRA,,
01GNYN1,,
01GNYPW,Correct,1
01GNYMQ,,
01GNYMH,,
01GNXJ6,,
01GNXJ4,,
01GNXJ2,,
01GNXJ3,,
01GP162,,
01GP048,Correct,1
01GP187,Correct,1
01GP03U,Correct,1
01GP03V,Correct,1
01GP15Y,,
01GP047,Correct,1
01GNXHR,,
01GNXHP,,
01GNXHE,,
01GNXHD,,
01GNXHC,,
01GNXH9,,
01GNXHA,,
01GNXGU,,
01GNXGV,,
01GNXGL,,
01GNXGG,,
01GNXMG,,
01GNXMC,,
01GNXMF,,
01GNXME,,
01GNXM9,,
01GNXM7,,
01GNXM8,,
01GNXLV,,
01GNXLN,,
01GNXLT,,
01GNXLL,,
01GNXMD,,
01GNXLP,,
01GNXLJ,,
01GNXLG,,
01GNXLM,,
01GNXLK,,
01GNXM6,,
01GNXLE,,
01GNXM2,,
01GNXM1,,
01GNXM5,,
01GNXMA,,
01GNXM4,,
01GNXM3,,
01GNXLH,,
01GNXM0,,
01GNXLQ,,
01GNXLC,,
01GNXLX,,
01GNXLW,,
01GNXLY,,
01GNXLU,,
01GNXLF,,
01GNXL1,,
01GNXLD,,
01GNXKQ,,
01GNXL4,,
01GNXJV,,
01GNXAC,Correct,1
01GPUYA,,
01GNYKG,Correct,1
01GNXA8,Incorrect,1
01GP03C,Correct,1
01GNXA5,Correct,1
01GNXA3,Correct,1
01GNXA1,Incorrect,1
01GNX9Y,,
01GNX9W,,
01GNX9U,,
01GNX9R,,
01GNX9P,,
01GNX9M,,
01GNX9H,,
01GNX9D,,
01GNYU1,,
01GNX99,,
01GNX97,,
01GNX90,Incorrect,1
01GNX8T,Incorrect,1
01GNX8Q,Correct,1
01GNX8N,Correct,1
01GNX8L,Incorrect,1
01GNX91,,
01GNYMA,,
01GNYM9,,
01GNYPJ,,
01GNX86,Correct,1
01GP15U,Correct,1
01GP03R,Correct,1
01GP161,Correct,1
01GP041,Correct,1
01GNX80,,
01GNX7R,,
01GNX7P,,
01GNX7L,,
01GNYLT,,
01GNYM1,,
01GNXD8,Incorrect,1
01GNXD6,Correct,1
01GNXD4,Correct,1
01GNXD2,Correct,1
01GNXD0,Correct,1
01GNXCX,,
01GNXCV,,
01GNXCT,,
01GNXCP,,
01GNXCM,,
01GNYL8,,
01GNXAE,Correct,1
01GNY3G,,
01GNY39,,
01GNY3E,,
01GNY36,,
01GNY3A,,
01GNY34,,
01GNY32,,
01GNY37,,
01GNY35,,
01GNY30,,
01GNY33,,
01GNY2X,,
01GNY31,,
01GNY2V,,
01GNY2Y,,
01GNY2T,,
01GNY2W,,
01GNY2Q,,
01GNY2U,,
01GNY2N,,
01GNY2R,,
01GNY2J,,
01GNY2P,,
01GNY2M,,
01GNY2G,,
01GNY2D,,
01GNY2H,,
01GNY27,,
01GNY2F,,
01GNY2C,,
01GNY21,,
01GNY26,,
01GNY23,,
01GNY25,,
01GNY1Y,,
01GNY22,,
01GNY1R,,
01GNY1N,,
01GNY20,,
01GNY1P,,
01GNY1F,,
01GNY13,,
01GNY1H,,
01GNY1C,,
01GNY0Y,,
01GNXYU,,
01GNXYK,,
01GNY1X,,
01GNXY6,,
01GNY4X,,
01GNY51,,
01GNY4V,,
01GNY4Y,,
01GNY4T,,
01GNY4W,,
01GNY4Q,,
01GNY4U,,
01GNY4N,,
01GNY4R,,
01GNY4L,,
01GNY4P,,
01GNY4J,,
01GNY4M,,
01GNY4G,,
01GNY4K,,
01GNY4E,,
01GNY4H,,
01GNY4C,,
01GNY4F,,
01GNY49,,
01GNY4D,,
01GNY47,,
01GP9EP,,
01GNY4A,,
01GNY45,,
01GNY48,,
01GNY43,,
01GNY46,,
01GNY41,,
01GNY44,,
01GNY3Y,,
01GNY42,,
01GNY40,,
01GNY3U,,
01GNY3W,,
01GNY3X,,
01GNY3V,,
01GNY3R,,
01GNY3M,,
01GNY3T,,
01GNY3P,,
01GNY3Q,,
01GNY3K,,
01GNY3N,,
01GNY3H,,
01GNY3L,,
01GNY3F,,
01GNY3J,,
01GNY3D,,
01GNXTF,,
01GNXTE,,
01GNXT6,,
01GNXQR,,
01GNXQ3,,
01GNXQ0,,
01GNXPX,,
01GNXNX,,
01GNXNY,,
01GNXP1,,
01GNXR3,,
01GNXR4,,
01GNXNA,,
01GNY24,,
01GNY18,,
01GNXYH,,
01GNY0V,,
01GNY15,,
01GNY10,,
01GNXY4,,
01GNY0K,,
01GNY0N,,
01GNY0Q,,
01GNXYR,,
01GNXY7,,
01GNXY2,,
01GNY0M,,
01GNY0W,,
01GNXY5,,
01GNXYM,,
01GNXYG,,
01GNXY1,,
01GNXY3,,
01GNXY0,,
01GNXXP,,
01GP7AM,Correct,1
01GNXVQ,,
01GNXVN,,
01GNXV7,,
01GNXV5,,
01GNXV1,,
01GNXUY,,
01GNXV2,,
01GNXV9,,
01GNXV8,,
01GNXU4,,
01GNXU2,,
01GNXU0,,
01GNXTY,,
01GNXTV,,
01GNXTT,,
01GNXTQ,,
01GNXTN,,
01GNXTL,,
01GNXTJ,,
01GNXTG,,
01GP1CD,,
01GP1C9,Correct,1
01GP1DX,,
01GP1CT,,
01GP1C5,,
01GP1FE,,
01GP1F6,,
01GP1F4,,
01GP1F2,,
01GP1F0,Correct,1
01GP1EX,,
01GP1EV,,
01GP1EP,,
01GP1EM,,
01GP1EK,,
01GP1EH,Correct,1
01GP1EE,,
01GP1EC,,
01GP1ER,,
01GP1ET,,
01GP1EQ,,
01GP1E6,,
01GP3AK,,
01GP46W,Correct,1
01GP44K,Correct,1
01GP3AJ,,
01GP1E1,,
01GP1G3,,
01GP3AG,,
01GP3AH,,
01GP38W,,
01GP3AF,,
01GP1DN,,
01GP3AC,,
01GP1DK,Correct,1
01GP1DU,,
01GP1DG,Correct,1
01GP1DE,Correct,1
01GP1DC,,
01GP1D9,Correct,1
01GP1EF,,
01GP1D6,Correct,1
01GP1D4,Correct,1
01GP1D2,Correct,1
01GP1D0,Correct,1
01GP461,Correct,1
01GP459,Correct,1
01GPAGJ,,
01GP1CW,Correct,1
01GP38U,,
01GP1CQ,,
01GP1CN,,
01GP1CL,,
01GP1CH,,
01GP1CF,,
01GP1GP,Correct,1
01GP13Q,,
01GP13P,,
01GP13M,,
01GP13L,,
01GP13K,,
01GP13J,,
01GP13H,,
01GP13G,,
01GP13A,,
01GP13E,,
01GP13F,,
01GP13D,,
01GP13C,,
01GP139,,
01GPA30,Correct,1
01GPA2Y,Correct,1
01GP168,,
01GP137,,
01GP135,,
01GP132,,
01GP136,,
01GP6VH,Incorrect,1
01GP6VG,,
01GP134,,
01GP6WK,Correct,1
01GP16L,,
01GP12N,,
01GP148,,
01GP12M,,
01GPNH5,,
01GP16F,,
01GP16C,,
01GPNH4,,
01GP12L,,
01GP146,,
01GP167,,
01GP16P,,
01GPNH6,,
01GP143,,
01GP141,,
01GP12J,,
01GP199,Incorrect,1
01GP197,,
01GP1E3,,
01GP18X,,
01GP46J,Correct,1
01GP44F,Correct,1
01GP18U,Correct,1
01GP18R,,
01GP18J,,
01GP18C,,
01GP189,,
01GP186,Correct,1
01GP1CA,,
01GP46P,Correct,1
01GP44Y,Correct,1
01GP192,,
01GP182,Correct,1
01GP17Y,,
01GP17W,Correct,1
01GP17T,Correct,1
