buy_service_id,spm_kpi_tt,tt_flag
01GC18C,,
01GC17H,,
01GC17F,,
01GC1UH,,
01GC1UG,,
01GC158,,
01GC157,,
01GC156,,
01GC155,,
01GC15U,,
01GC15T,,
01GC166,,
01GC15A,,
01GC153,,
01GCMLV,Correct,1
01GC4C7,Correct,1
01GC25U,Incorrect,1
01GC0WX,Correct,1
01GC0WU,Correct,1
01GC0WR,Correct,1
01GC0WP,Correct,1
01GC0WM,,
01GC0WK,Correct,1
01GC0WH,Correct,1
01GC0WF,Correct,1
01GC0WD,Correct,1
01GC0WA,,
01GC0W8,Correct,1
01GC0W6,,
01GC0W4,,
01GC0W2,,
01GC0W0,,
01GC0VY,,
01GC0VV,,
01GC0VW,,
01GC0VQ,,
01GC0WV,,
01GC0VM,Correct,1
01GC0VK,Correct,1
01GC0VH,Correct,1
01GC0VF,Correct,1
01GC0VA,Correct,1
01GC0V8,,
01GC0V6,Correct,1
01GC47L,,
01GC37T,,
01GC25A,,
01GC0V1,,
01GC0UY,Correct,1
01GC27L,,
01GC7Q5,Correct,1
01GC0UU,Correct,1
01GC7Q7,Correct,1
01GC380,,
01GC0UQ,Correct,1
01GC0UN,Correct,1
01GC0UL,Correct,1
01GC47M,,
01GC37X,,
01GC0UH,Correct,1
01GC0UD,,
01GC0U8,,
01GC101,Correct,1
01GC0YW,Correct,1
01GC257,,
01GC0YL,,
01GC34Y,Correct,1
01GC0Y3,Correct,1
01GC0XY,Correct,1
01GC0Y0,,
01GC0XV,,
01GC0XT,,
01GC0XJ,,
01GC0X4,,
01GC1J9,,
01GC1HN,,
01GC1H3,,
01GC1H2,,
01GC1GN,,
01GC1GP,,
01GC1G8,,
01GC1CU,,
01GC1CT,,
01GC1CG,,
01GC1CD,,
01GC1C9,,
01GC1CN,,
01GC1C8,,
01GC1CL,,
01GC1C7,,
01GC1C6,,
01GC1CK,,
01GC1C5,,
01GC1CC,,
01GC1CA,,
01GC1C4,,
01GC1C3,,
01GC1C2,,
01GC1C0,,
01GC1AY,,
01GC1A4,,
01GC19V,,
01GC19R,,
01GC19P,,
01GC19M,,
01GC19K,,
01GC19J,,
01GC19H,,
01GC19F,,
01GC19C,,
01GC3EQ,,
01GC3EP,,
01GC3EN,,
01GC3EV,,
01GDWEY,,
01GC18N,,
01GC18K,,
01GC18H,,
01GC18L,,
01GC18E,,
01GC1EG,,
01GC1E7,,
01GC1E6,,
01GC1E3,,
01GC1E1,,
01GC1E0,,
01GC1DY,,
01GC1DX,,
01GC1DU,,
01GC1DR,,
01GC1DP,,
01GC1DL,,
01GC3UF,,
01GC1DF,,
01GC1DD,,
01GC1DA,,
01GC1D8,,
01GC1D5,,
01GC1D4,,
01GC1D3,,
01GC1D2,,
01GC1D1,,
01GC1CV,,
01GC1CQ,,
01GC1CR,,
01GC1CP,,
01GC1CM,,
01GC1D0,,
01GC1CX,,
01GC1CW,,
01GC1CY,,
01GC0DJ,,
01GC0DH,,
01GC0AK,,
01GC0A7,,
01GC0A5,,
01GC0AH,,
01GC0AE,,
01GC0A1,,
01GC0A8,,
01GC09W,,
01GC0A3,,
01GC09Q,,
01GC0A4,,
01GC0DG,,
01GC09N,,
01GC0DF,,
01GC0DL,,
01GC0DK,,
01GCHXV,,
01GC0KD,,
01GC0KH,,
01GC0KL,,
01GC08Q,,
01GC08R,,
01GC08J,,
01GC08H,,
01GC08D,,
01GC087,,
01GC085,,
01GC083,,
01GC081,,
01GC07Y,,
01GC0K0,,
01GC07T,Correct,1
01GC07P,,
01GC0R2,,
01GC37R,,
01GC0EN,,
01GC0EL,,
01GC0EJ,,
01GC0EF,,
01GC0EA,,
01GC0E8,,
01GC0E6,,
01GC0E5,,
01GC0E2,,
01GC0E0,,
01GC0DX,,
01GC0DT,,
01GC0DQ,Correct,1
01GC0DN,Correct,1
01GC0DC,Correct,1
01GC0D8,Correct,1
01GC0DD,,
01GC0D5,,
01GC0CX,Correct,1
01GC0CP,,
01GC0CM,,
01GC0CK,Correct,1
01GC0CH,Incorrect,1
01GC0CF,Correct,1
01GC0CA,Correct,1
01GC0C8,Correct,1
01GC259,,
01GCHYE,,
01GC0JU,,
01GC0KE,,
01GC0AR,,
01GC17D,,
01GC0AT,,
01GC0AQ,,
01GC0D9,,
01GC0DE,,
01GC0AM,,
01GC0AP,,
01GC0AL,,
01GC0AN,,
01GC0AJ,,
01GC05J,,
01GC05G,Correct,1
01GC05E,,
01GC054,,
01GC053,,
01GC050,,
01GC04X,,
01GC04T,,
01GC04R,,
01GC04P,,
01GC04Q,,
01GC04J,Correct,1
01GC04C,,
01GC048,,
01GC04U,Correct,1
01GC042,Correct,1
01GC03N,,
01GC0HX,,
01GC03F,Correct,1
01GC03H,,
01GC03G,,
01GC03L,,
01GC03J,,
01GC03A,,
01GC03T,,
01GC03R,,
01GC03Q,,
01GC03P,,
01GC038,,
01GC043,,
01GC03X,,
01GC02U,,
01GC03U,,
01GC045,,
01GC044,,
01GC02M,,
01GC02E,,
01GC02K,,
01GC028,,
01GC026,,
01GC05V,Incorrect,1
01GC0KC,,
01GC05U,Incorrect,1
01GC05R,,
01GC0KM,,
01GC0HY,,
01GC0P5,,
01GC0P3,,
01GC0NY,,
01GC0P0,Correct,1
01GC0NV,,
01GC0PX,Correct,1
01GC0NR,,
01GC0NP,Correct,1
01GC37W,,
01GC0PW,Correct,1
01GC0NK,Correct,1
01GC0PV,Incorrect,1
01GC0P1,Correct,1
01GC0PU,Correct,1
01GC0NC,Correct,1
01GC0N9,Correct,1
01GC0QH,,
01GC378,,
01GC0PT,Incorrect,1
01GC0N4,Correct,1
01GC0N2,,
01GC0N0,,
01GC0PR,Incorrect,1
01GC37U,,
01GC0MV,,
01GC48T,Correct,1
01GC48R,Correct,1
01GC37E,,
01GC0PQ,Correct,1
01GC37C,,
01GC0MP,,
01GC0MM,,
01GC0PP,Incorrect,1
01GC0MJ,Correct,1
01GC0MG,,
01GC0PN,Correct,1
01GC0PM,Correct,1
01GC0MC,,
01GC0M9,,
01GC0M7,Correct,1
01GC0M5,Correct,1
01GC0M0,Correct,1
01GC37A,,
01GC0LT,,
01GC0U6,,
01GC0U4,,
01GC0U2,,
01GC0TQ,Correct,1
01GC0TN,,
01GC0TK,,
01GC0TL,,
01GC0TG,Correct,1
01GC0TE,,
01GC0TC,,
01GC0T9,Correct,1
01GC45Q,,
01GC0T6,Correct,1
01GC0T4,Correct,1
01GC0T2,Correct,1
01GC0T0,Incorrect,1
01GC0RX,,
01GC25C,,
01GC0TY,,
01GC0TV,,
01GC0TU,,
01GC0U0,,
01GC0TR,,
01GC0TX,,
01GC0TW,,
01GC0RL,Correct,1
01GC0RD,Correct,1
01GC0QX,Incorrect,1
01GC0QR,Correct,1
01GC0QN,Correct,1
01GC27H,,
01GC0QK,Correct,1
01GC0QE,Correct,1
01GC0QC,Incorrect,1
01GC0Q8,Correct,1
01GC0Q6,Incorrect,1
01GC0QT,,
01GC0Q2,Incorrect,1
01GC0Q0,Correct,1
01GC0PL,Correct,1
01GC0PJ,Correct,1
01GC0PH,,
01GC0PE,,
01GC0PC,,
01GC0PA,,
01GC0P7,Correct,1
01GC0HR,,
01GC0HN,,
01GC0HL,,
01GC0HJ,,
01GC0HG,,
01GC0HE,,
01GC0HC,,
01GC0H9,,
01GC0H5,,
01GC0H3,Incorrect,1
01GC0H1,,
01GC0GV,,
01GC37Y,,
01GC0GR,,
01GC0GM,,
01GC0GK,,
01GC0GH,,
01GC0GF,,
01GC0GD,,
01GC0G9,,
01GC0G6,,
01GC0G3,,
01GC0LV,Correct,1
01GC24U,Correct,1
01GC0FU,,
01GC0FR,,
01GC0FL,,
01GC0FH,Correct,1
01GC0FF,,
01GC0FD,,
01GC0LW,Correct,1
01GC0F5,,
01GC37M,,
01GC0EU,,
01GC0ER,,
01GC2K4,Correct,1
01GC37N,,
01GC0LN,,
01GC0RJ,,
01GC0M3,Correct,1
01GC0M2,Correct,1
01GC0M1,Correct,1
01GC0LY,Correct,1
01GC0LF,,
01GC0LD,,
01GC0LA,,
01GC0RH,,
01GC0RF,,
01GC0RE,,
01GC27F,Incorrect,1
01GC0R6,,
01GC0R7,,
01GC0R4,,
01GC0R5,,
01GC0KK,,
01GC0KG,,
01GC0KA,,
01GC0K9,,
01GC0K8,,
01GC0K3,,
01GC0JQ,,
01GC0JC,Incorrect,1
01GC0J9,Correct,1
01GC0J7,,
01GC0J6,,
01GC0JJ,,
01GC47N,,
01GC381,,
01GC37K,,
01GC37V,,
01GC0HT,,
01GC21M,,
01GC21H,,
01GC21G,,
01GC21F,,
01GC213,,
01GC20X,,
01GC25E,,
01GC20P,,
01GC272,Correct,1
01GC1YM,,
01GC1YK,,
01GC29P,,
01GC1XR,,
01GC1WC,,
01GC1W9,,
01GC273,Correct,1
01GC24M,,
01GHWHF,,
01GGWKF,,
01GC24F,,
01GC275,,
01GC25X,,
01GGYD7,,
01GC247,,
01GC25N,,
01GC23U,,
01GC23Q,,
01GC23N,,
01GC23L,,
01GC23J,,
01GC23F,,
01GC23G,,
01GC23D,,
01GC239,,
01GC238,,
01GC235,,
01GC233,,
01GC232,,
01GC230,,
01GC22Y,,
01GC22W,,
01GC22U,,
01GC22Q,,
01GC22P,,
01GC22H,,
01GC220,,
01GC21U,,
01GC21R,,
01GC21N,,
01GC21Q,,
01GC1RM,,
01GC1RH,,
01GC1RF,,
01GC1QG,,
01GC1QD,,
01GC1QE,,
01GC1Q9,,
01GC1UN,,
01GC1PT,,
01GC1P8,,
01GC1P5,,
01GC1R2,,
01GC1QR,,
01GC1N9,,
01GC1N1,,
01GC1MY,,
01GC1W8,,
01GC1WF,,
01GC1W7,,
01GC1W1,,
01GC1W2,,
01GC1VX,,
01GC1VV,,
01GC1VT,,
01GC1VQ,,
01GC1VN,,
01GC1UA,,
01GC1U9,,
01GC1U8,,
01GC1U7,,
01GC1TP,,
01GC1TQ,,
01GC1U4,,
01GC1U0,,
01GC1U2,,
01GC1TY,,
01GC1TW,,
01GC1TX,,
01GC1U1,,
01GC1TV,,
01GC1TT,,
01GC1TU,,
01GC1TR,,
01GC1U6,,
01GC1TN,,
01GC1TM,,
01GC1TL,,
01GC1TJ,,
01GC2FF,,
01GC2EX,Correct,1
01GC2VL,Correct,1
01GC2EN,,
01GC2EA,Correct,1
01GC2VK,Correct,1
01GC2E5,Correct,1
01GC2DT,Correct,1
01GC2VH,Correct,1
01GC2DD,Correct,1
01GC2D5,,
01GC2D0,,
01GC2CX,,
01GC2VG,Incorrect,1
01GC2VW,Correct,1
01GC2VF,Incorrect,1
01GC2VX,Correct,1
01GC2AX,,
01GC2VY,Correct,1
01GC2W0,Correct,1
01GC6VP,Correct,1
01GC6VN,Correct,1
01GC4K4,Correct,1
01GC2W5,Correct,1
01GC2W6,Correct,1
01GC2AP,Correct,1
01GEDUH,,
01GC2AH,,
01GCCJN,,
01GCCJ9,,
01GCCJC,,
01GCCJ8,,
01GC2VM,Correct,1
01GC2EQ,,
01GC285,,
01GC27K,,
01GC27W,,
01GC27E,Correct,1
01GC27C,Correct,1
01GC279,Correct,1
01GC47F,Correct,1
01GC37G,,
01GC47Q,Correct,1
01GC37D,,
01GC261,,
01GC25Y,,
01GC25M,,
01GC25H,,
01GC277,,
01GC255,Correct,1
01GC7U9,Correct,1
01GC383,,
01GC274,Correct,1
01GC2AG,,
01GC2H6,,
01GC2AA,Correct,1
01GC2AC,Correct,1
01GC2A6,,
01GC2A3,,
01GC2A1,,
01GC29Y,,
01GC29X,,
01GC29T,Correct,1
01GC47Y,Correct,1
01GC47X,Correct,1
01GC386,,
01GC2JY,,
01GC48E,Correct,1
01GC48D,Correct,1
01GC37J,,
01GC29F,,
01GC47T,Correct,1
01GC37H,,
01GC295,,
01GC290,,
01GC29G,,
01GC485,,
01GC484,Correct,1
01GC37P,,
01GC481,Correct,1
01GC480,,
01GC37Q,,
01GC384,,
01GC2HA,,
01GC27X,Correct,1
01GAX44,Correct,1
01GAX41,,
01GAX4C,,
01GAX45,,
01GAX3Q,Correct,1
01GAX3L,,
01GAX3D,,
01GAX3P,,
01GAX3N,,
01GAX3M,,
01GAX3K,,
01GAX37,,
01GAX4L,,
01GAX4G,,
01GAX5W,,
01GAX5V,,
01GAX2V,,
01GAX2R,,
01GAYE9,,
01GAX2J,,
01GAX29,,
01GAX23,,
01GAX21,,
01GAX1U,,
01GAX1H,,
01GAXAT,,
01GAX17,,
01GAX15,,
01GAX12,,
01GAX0W,,
01GAX8A,,
01GAX7N,,
01GAX7L,,
01GAX7A,,
01GAX78,,
01GAX76,,
01GAX74,,
01GAX6T,,
01GAX6Q,,
01GAX6N,,
01GAX6L,,
01GAX6J,,
01GAX6G,,
01GAX6E,,
01GAX6C,,
01GAX69,,
01GAX67,,
01GAX65,,
01GAX5Y,Correct,1
01GAX5U,Correct,1
01GAXAL,,
01GAX53,Correct,1
01GAX51,Correct,1
01GAX4U,,
01GAX71,Correct,1
01GAX4A,,
01GAWU3,,
01GAWT3,,
01GAWT1,,
01GAWT0,,
01GAWRW,,
01GAWRU,,
01GAWRT,,
01GAWRR,,
01GAWRF,,
01GAWRD,,
01GAWR9,,
01GAWRA,,
01GAWR7,,
01GAWR8,,
01GAWR2,,
01GAWR0,,
01GAWQM,,
01GAX0R,,
01GAX0P,,
01GAX0N,,
01GAX0M,,
01GAX0L,,
01GAX0K,,
01GAX0E,,
01GAX0A,,
01GAXAR,,
01GAX04,,
01GAXAQ,,
01GAXAP,,
01GAX3X,Correct,1
01GAX3W,Correct,1
01GAX3Y,Correct,1
01GAWWE,,
01GAX10,,
01GAWW2,,
01GAVV6,,
01GAYEV,,
01GAYEQ,,
01GAYEN,,
01GAYEP,,
01GAYEF,,
01GAYEE,,
01GC00A,,
01GAYCT,,
01GAYJU,,
01GC00G,,
01GC00F,,
01GAYJ3,,
01GAYJM,,
01GAY6W,,
01GC08M,,
01GC08K,,
01GAY6R,Correct,1
01GAY6M,,
01GAY6H,Correct,1
01GAY6D,,
01GAY6A,,
01GC08W,,
01GC48J,Correct,1
01GC48H,Correct,1
01GC385,,
01GC0KQ,,
01GC0KU,,
01GAY5Y,,
01GAY5W,,
01GAY5U,,
01GAY5R,,
01GAY5P,,
01GAY5M,,
01GC0JT,Correct,1
01GC0KN,,
01GAY50,,
01GAY51,,
01GAY4V,,
01GC08T,,
01GAYXC,,
01GAYVW,,
01GAYVH,,
01GAYVF,,
01GAYVD,,
01GAYVA,,
01GAYV8,,
01GAYV3,,
01GC01U,,
01GC4D7,Correct,1
01GC059,,
01GC05C,,
01GC01G,,
01GC05A,,
01GC07L,Correct,1
01GC011,,
01GC07U,,
01GC00W,,
01GC00R,,
01GC056,,
01GC0G7,,
01GAYYU,,
01GAYYR,,
01GAYYP,,
01GAYYL,,
01GC058,,
01GC057,,
01GAYXV,,
01GAYPY,,
01GAYP4,,
01GAYNV,,
01GAYNT,,
01GAYNU,,
01GAYMH,,
01GAYUN,,
01GAYUH,,
01GAYUC,,
01GAYU9,,
01GAYU7,,
01GAYU5,,
01GAYTM,,
01GAYTH,,
01GAYRC,,
01GAYRD,,
01GAYRA,,
01GAYR9,,
01GAYR8,,
01GAYR7,,
01GAYR5,,
01GAYR4,,
01GAXKE,,
01GAXK8,,
01GAXLN,,
01GC0R0,,
01GAXX8,,
01GAXJK,,
01GAXMF,,
01GAXJA,,
01GAXJ8,Correct,1
01GAXJ6,Correct,1
01GC02Q,Incorrect,1
01GAXX0,Correct,1
01GAXJ0,,
01GAXHV,Correct,1
01GAXHR,Correct,1
01GAXHP,Correct,1
01GAXHM,Correct,1
01GAXHK,Correct,1
01GCMLC,Correct,1
01GAXHX,,
01GAXHF,,
01GAXHE,,
01GAXH8,,
01GAXHT,,
01GAXH4,,
01GAXGX,Correct,1
01GAXKG,,
01GAXJE,,
01GAXG8,Correct,1
01GAXG1,,
01GAXJF,,
01GAXFQ,,
01GAXP7,,
01GAXP6,,
01GAXP5,,
01GAXN6,Correct,1
01GAXN4,,
01GAXN2,,
01GAXN0,,
01GAXMX,,
01GAXMV,Correct,1
01GAXMT,,
01GAXMQ,Correct,1
01GC35H,,
01GAXMH,Incorrect,1
01GAXME,,
01GAXMC,,
01GAXM8,,
01GAXM6,,
01GAXM4,,
01GAXLY,,
01GC07Q,,
01GAXN7,,
01GAXLL,,
01GAXLG,,
01GAXLE,,
01GAXLA,,
01GAY6K,Correct,1
01GAY6J,Incorrect,1
01GAXWV,Correct,1
01GAXLJ,,
01GAXX5,Correct,1
01GAXL4,Correct,1
01GAXL2,,
01GAXL0,Correct,1
01GAXKX,,
01GAXKV,,
01GAXKT,,
01GAXKQ,,
01GAXMJ,,
01GAXKL,Correct,1
01GAXKJ,,
01GAY66,,
01GAXWW,Correct,1
01GAXKD,,
01GAXFH,,
01GAXAD,,
01GAXAA,Incorrect,1
01GAXA8,Correct,1
01GAXA2,,
01GAX9X,,
01GAX9V,,
01GAXFN,,
01GAXJD,,
01GAXFL,,
01GAXFF,,
01GAXF8,,
01GAXEV,,
01GAXEG,,
01GAXEE,Correct,1
01GAXEC,,
01GAXE8,,
01GAXEH,,
01GAXGJ,Correct,1
01GAXDW,,
01GAXDU,,
01GAXDP,,
01GAXDL,,
01GAXDM,Correct,1
01GAXDH,Incorrect,1
01GAXDE,,
01GAXDC,Incorrect,1
01GAXD2,Incorrect,1
01GAXD0,,
01GAXCR,,
01GAXCP,Incorrect,1
01GAXCM,,
01GAXCJ,,
01GAXCD,Incorrect,1
01GAXCA,,
01GAXC8,,
01GAXC4,,
01GAXC1,Incorrect,1
01GAXAY,,
01GAXAV,,
01GAXAN,,
01GAXX4,Correct,1
01GC29D,,
01GAXWT,Correct,1
01GAXWQ,,
01GAXWN,,
01GAXWM,,
01GAXWJ,,
01GAXWG,,
01GAXWE,,
01GAXW8,,
01GAXW6,,
01GAXW4,,
01GC2JC,,
01GAXW1,,
01GAXVY,,
01GAXVW,,
01GAXVU,,
01GAXVR,,
01GAXVP,,
01GAXVM,,
01GAXVK,,
01GAXVG,Correct,1
01GAXVD,,
01GC48N,,
01GC48M,Correct,1
01GC382,,
01GC387,,
01GC47W,Correct,1
01GC37F,,
01GC7Q8,Correct,1
01GC37L,,
01GAY4W,,
01GC487,Correct,1
01GC486,,
01GC379,,
01GAXRF,,
01GAXRD,,
01GAXRA,,
01GAXR8,,
01GAXR6,Correct,1
01GC0QP,,
01GAXR3,,
01GAXR0,,
01GAXQX,Correct,1
01GAXR1,Correct,1
01GAXQT,Correct,1
01GAXQP,,
01GAXQM,,
01GAXQJ,,
01GAXQF,,
01GAXQD,,
01GAXQ9,,
01GAXQ6,,
01GAXQ2,,
01GAXPY,,
01GAXPX,Correct,1
01GAXPU,,
01GAXP4,Correct,1
01GAXP2,,
01GAXP0,Correct,1
01GAXX6,,
01GAXNW,,
01GAXQ7,,
01GAXQ4,,
01GAXQ0,,
01GAXPR,,
01GAXPP,,
01GAXPM,,
01GAXPL,,
01GAXPK,,
01GAXPJ,,
01GAXPG,,
01GAXPF,,
01GAXPH,,
01GAXPE,,
01GAXPD,,
01GAXPC,,
01GAXPA,,
01GAXVA,,
01GAXV8,,
01GAXV6,,
01GAXV4,,
01GAXV1,,
01GAXUY,,
01GAXUW,,
01GAXUV,,
01GAXUQ,,
01GAXUM,,
01GAXW9,,
01GD495,,
01GAXUF,,
01GAXUC,,
01GAXU9,,
01GAY65,Correct,1
01GAXWY,Correct,1
01GC0FJ,Correct,1
01GAXU5,,
01GAXU2,,
01GAXU0,,
01GAY64,Correct,1
01GAXWU,Correct,1
01GAXTW,,
01GAXTT,,
01GAXTQ,,
01GAXTM,,
01GAXTN,Correct,1
01GAXTJ,,
01GAXX7,,
01GAXTF,,
01GAXVH,Correct,1
01GC0QU,,
01GAXT8,,
01GAXT6,Correct,1
01GC03V,Correct,1
01GAXT0,Correct,1
01GAXRX,Correct,1
01GAXRV,,
01GAXRQ,,
01GAY62,Correct,1
01GAXWX,Correct,1
01GAXRM,,
01GAXRK,,
01GAXRH,,
01GCJQG,,
01GCHTU,,
01GCHRN,Correct,1
01GCHRL,Correct,1
01GCHRV,Correct,1
01GCJCH,,
01GCHQY,,
01GCHQP,,
01GCJ14,,
01GCJ13,,
01GCHQ8,,
01GCJ0P,,
01GCJ0M,,
01GCJ3D,,
01GCJ0G,,
01GCJ07,,
01GCM1X,Correct,1
01GCHYT,,
01GCM1W,Incorrect,1
01GCHYG,Correct,1
01GCHXT,,
01GCHYH,Correct,1
01GCHWT,,
01GCHWP,,
01GCJCK,,
01GCHWJ,,
01GCHWF,,
01GCJ65,,
01GCHW8,,
01GCHVY,,
01GCHVR,Correct,1
01GCHV6,Incorrect,1
01GCJ63,,
01GCMJN,Correct,1
01GCMJM,Correct,1
01GCHUK,Correct,1
01GCHU6,Correct,1
01GCHM0,,
01GCHM4,,
01GCHLX,,
01GCHLT,,
01GCHMA,,
01GCHM8,,
01GCHLP,,
01GCHM1,,
01GCHM5,,
01GCHLN,,
01GCHLK,,
01GCHLJ,,
01GCHL4,,
01GCHVA,,
01GCHK4,,
01GCHU1,Correct,1
01GCHK2,,
01GCHK0,,
01GCHJY,,
01GCHK1,,
01GCHJW,,
01GCHJV,,
01GCHJQ,,
01GCHQ7,,
01GCM9Q,,
01GCJM8,Correct,1
01GCJ0Q,Correct,1
01GCMAG,,
01GCMAF,Correct,1
01GCJM7,Correct,1
01GCHMX,,
01GCHMW,,
01GCHMU,,
01GCHMT,,
01GCHMF,,
01GCJCC,,
01GCJ85,,
01GCJ8G,,
01GCJQA,,
01GCJ8C,,
01GCJ80,,
01GCJ7X,,
01GCJ81,,
01GCJ7V,,
01GCJ8A,,
01GCJ89,,
01GCK1H,,
01GCK1E,,
01GCJ84,,
01GCK1A,,
01GCJ7R,,
01GCJ7U,,
01GCJ7Y,,
01GCK19,,
01GCK18,,
01GCJ7J,,
01GCJ7T,,
01GCJCA,,
01GCJD5,,
01GCJCX,Correct,1
01GCJCV,,
01GCJCT,,
01GCJCM,,
01GCJC6,,
01GCJCJ,,
01GCJC8,Correct,1
01GCJCG,,
01GCJAY,Correct,1
01GCJCD,,
01GCJ36,Correct,1
01GCJ34,Correct,1
01GCJ2Y,,
01GCJ64,,
01GCJCN,,
01GCJ2U,,
01GCJ2R,Correct,1
01GCJ2P,Correct,1
01GCJ5V,,
01GCJ2L,Correct,1
01GCJ2G,,
01GCJ2D,,
01GCJ29,,
01GCJ2A,,
01GCJ28,,
01GCJ22,Incorrect,1
01GCMAJ,Correct,1
01GCMAH,,
01GCJME,Correct,1
01GCJ1X,Correct,1
01GCM9T,Correct,1
01GCJMD,Correct,1
01GCMC4,Correct,1
01GCJMC,Correct,1
01GCJ60,,
01GCMAC,Correct,1
01GCMAA,Correct,1
01GCJMA,Correct,1
01GCJ1Q,,
01GCJ1N,Correct,1
01GCJ1Y,,
01GCMCA,Correct,1
01GCJM9,Correct,1
01GCJ1J,,
01GCJ5W,,
01GCJ1F,,
01GCJ1D,,
01GCJ30,,
01GCJ19,,
01GCJ17,Correct,1
01GDKD0,,
01GCJ0T,,
01GCJ6L,Correct,1
01GCJC7,,
01GCJ6A,,
01GCJ6C,,
01GCJ67,,
01GCJ5Q,,
01GCJ5N,,
01GCJ5L,Correct,1
01GCJ5H,,
01GCJ5E,,
01GCJ56,,
01GCJ58,,
01GCJ57,,
01GCJ53,,
01GCJ54,,
01GCJ4Y,,
01GCJ55,,
01GCJ4F,Incorrect,1
01GCJ4D,Correct,1
01GCJD3,,
01GCJ49,,
01GCJD2,,
01GCJ46,,
01GCJ44,Correct,1
01GCJ43,Correct,1
01GCJ42,Correct,1
01GCJ3X,,
01GCJD0,,
01GCJ3U,,
01GCJ3Q,Correct,1
01GCJ3N,Correct,1
01GCJ3G,,
01GCH0E,,
01GCH09,,
01GCH0C,,
01GCH0A,,
01GCH08,,
01GCH03,,
01GCH0D,,
01GCH06,,
01GCH04,,
01GCH01,,
01GCH00,,
01GCH02,,
01GCGYY,,
01GCGY1,,
01GCH05,,
01GCGY7,,
01GCHGE,,
01GCGWR,,
01GCGWQ,,
01GCGWP,,
01GCGWN,,
01GCGWM,,
01GCH3X,,
01GCH3Q,,
01GCHFV,,
01GCHFP,,
01GCH20,,
01GCH67,,
01GCGNN,Correct,1
01GCGNJ,,
01GCGWL,,
01GCGWK,,
01GCHXF,,
01GCGUX,,
01GCGUT,,
01GCGUQ,,
01GCGUV,,
01GCGUU,,
01GCGUR,,
01GCGU7,,
01GCGU5,,
01GCGTR,,
01GCGTU,,
01GCGU3,,
01GCGU4,,
01GCGU0,,
01GCHFJ,,
01GCHFH,,
01GCHFE,,
01GCHF0,,
01GCHEM,,
01GCHEK,,
01GCHEH,,
01GCHEF,,
01GCHED,,
01GCHX5,,
01GCHJJ,Correct,1
01GCHJG,Correct,1
01GCHJE,Correct,1
01GCHJC,,
01GCHJ6,,
01GCHJ4,,
01GCHJ2,,
01GCHJ0,,
01GCHHV,,
01GCHXE,,
01GCHVN,,
01GCHVM,,
01GCHVK,,
01GCHVH,,
01GCHUY,,
01GCHUX,,
01GCHUV,,
01GCHV0,,
01GCHH2,,
01GCHGN,,
01GCHGK,,
01GMFDJ,,
01GGHQY,,
01GCHG5,,
01GCHG2,,
01GCHG0,,
01GCHFX,,
01GCH6H,,
01GCH64,,
01GCH62,,
01GCH5D,,
01GCH5A,,
01GCH56,,
01GCH53,,
01GCHU7,,
01GFJVP,,
01GCH4U,,
01GCH4P,,
01GCH4M,,
01GCH4N,,
01GCH4K,,
01GCH4L,,
01GCH9U,,
01GCH9H,,
01GCH8M,,
01GCH8L,,
01GCH8H,,
01GCH8F,,
01GCH8E,,
01GCKLR,,
01GCKLE,,
01GCKLD,,
01GCKLA,,
01GCKL9,,
01GCKKN,,
01GCKKK,,
01GCKKF,,
01GCKK4,,
01GCKK1,,
01GCKDH,,
01GCKDF,,
01GCKCX,,
01GCKL7,,
01GCKL6,,
01GCK9A,,
01GCKGC,,
01GCKG9,,
01GCKHU,,
01GCKG3,,
01GCKFT,,
01GCLUR,,
01GCKFE,,
01GCYWW,,
01GCKEN,,
01GCKEL,,
01GCJN5,Correct,1
01GCJN4,,
01GCJN1,,
01GCJMY,,
01GCJMQ,Correct,1
01GCJMK,,
01GCMKC,Correct,1
01GCM1Y,Correct,1
01GCJM4,,
01GCJPU,,
01GCJLH,,
01GCM8H,,
01GCJLE,Incorrect,1
01GCJLC,Correct,1
01GCJL6,,
01GCM7W,,
01GCJL8,,
01GCJKY,,
01GCJKT,Incorrect,1
01GCJKP,,
01GCJL1,,
01GCJKJ,,
01GCP07,,
01GCP06,Correct,1
01GCMF7,Correct,1
01GCJKF,Incorrect,1
01GCP0W,Correct,1
01GCP0C,,
01GCMF4,Correct,1
01GCJKA,,
01GCP0F,Correct,1
01GCP0E,Correct,1
01GCMFF,Incorrect,1
01GCMFE,Incorrect,1
01GCMFD,Incorrect,1
01GCMF8,Incorrect,1
01GCJQJ,Correct,1
01GCJQF,Correct,1
01GCJQD,Correct,1
01GCJQ9,Correct,1
01GCJQ7,,
01GCJQ5,,
01GCJQ3,,
01GCJQ1,,
01GCJPY,,
01GCJPT,,
01GCM8L,,
01GCJPP,,
01GCJGA,Incorrect,1
01GCJG8,Incorrect,1
01GCJG4,Incorrect,1
01GCJG1,,
01GCJFY,,
01GCM7L,,
01GCJFT,Correct,1
01GCJFQ,Correct,1
01GCJFG,,
01GCM6L,,
01GCJFA,,
01GCM6E,,
01GCJF6,Correct,1
01GCJF4,,
01GCJFN,,
01GCJHK,,
01GCJHJ,,
01GCJHH,,
01GCJHF,,
01GCJHD,,
01GCJHA,,
01GCJEU,,
01GCJH9,,
01GCJH8,,
01GCJH7,,
01GCJH6,,
01GCJH2,,
